Summary,CVEs,Severity,Jfrog Severity,Type,Provider,Component,Infected Version,Fix Version,Edited,Component Versions Id,CVSS v2,CVSS v3,Cwe,Id,Is Source Root,Source Comp Id,Source Id,Component Physical Paths,Applicability
"nscd: Stack-based buffer overflow in netgroup cache

If the Name Service Cache Daemon's (nscd) fixed size cache is exhausted
by client requests then a subsequent client request for netgroup data
may result in a stack-based buffer overflow.  This flaw was introduced
in glibc 2.15 when the cache was added to nscd.

This vulnerability is only present in the nscd binary.",CVE-2024-33599,Unknown,High,security,JFrog,debian:bullseye:libc-bin,< 2.31-13+deb11u10,2.31-13+deb11u10,0001-01-01T00:00:00Z,debian:bullseye:glibc,,,,XRAY-599387,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Not Applicable
"nscd: Stack-based buffer overflow in netgroup cache

If the Name Service Cache Daemon's (nscd) fixed size cache is exhausted
by client requests then a subsequent client request for netgroup data
may result in a stack-based buffer overflow.  This flaw was introduced
in glibc 2.15 when the cache was added to nscd.

This vulnerability is only present in the nscd binary.",CVE-2024-33599,Unknown,High,security,JFrog,debian:bullseye:libc6,< 2.31-13+deb11u10,2.31-13+deb11u10,0001-01-01T00:00:00Z,debian:bullseye:glibc,,,,XRAY-599387,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Not Applicable
"The iconv() function in the GNU C Library versions 2.39 and older may overflow the output buffer passed to it by up to 4 bytes when converting strings to the ISO-2022-CN-EXT character set, which may be used to crash an application or overwrite a neighbouring variable.",CVE-2024-2961,Unknown,High,security,JFrog,debian:bullseye:libc6,< 2.31-13+deb11u9,2.31-13+deb11u9,0001-01-01T00:00:00Z,debian:bullseye:glibc,,,,XRAY-598749,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Not Applicable
"The iconv() function in the GNU C Library versions 2.39 and older may overflow the output buffer passed to it by up to 4 bytes when converting strings to the ISO-2022-CN-EXT character set, which may be used to crash an application or overwrite a neighbouring variable.",CVE-2024-2961,Unknown,High,security,JFrog,debian:bullseye:libc-bin,< 2.31-13+deb11u9,2.31-13+deb11u9,0001-01-01T00:00:00Z,debian:bullseye:glibc,,,,XRAY-598749,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Not Applicable
"nscd: Null pointer crashes after notfound response

If the Name Service Cache Daemon's (nscd) cache fails to add a not-found
netgroup response to the cache, the client request can result in a null
pointer dereference.  This flaw was introduced in glibc 2.15 when the
cache was added to nscd.

This vulnerability is only present in the nscd binary.",CVE-2024-33600,Unknown,Medium,security,JFrog,debian:bullseye:libc-bin,< 2.31-13+deb11u10,2.31-13+deb11u10,0001-01-01T00:00:00Z,debian:bullseye:glibc,,,,XRAY-599388,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Not Applicable
"nscd: Null pointer crashes after notfound response

If the Name Service Cache Daemon's (nscd) cache fails to add a not-found
netgroup response to the cache, the client request can result in a null
pointer dereference.  This flaw was introduced in glibc 2.15 when the
cache was added to nscd.

This vulnerability is only present in the nscd binary.",CVE-2024-33600,Unknown,Medium,security,JFrog,debian:bullseye:libc6,< 2.31-13+deb11u10,2.31-13+deb11u10,0001-01-01T00:00:00Z,debian:bullseye:glibc,,,,XRAY-599388,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Not Applicable
"Issue summary: Calling the OpenSSL API function SSL_free_buffers may cause
memory to be accessed that was previously freed in some situations

Impact summary: A use after free can have a range of potential consequences such
as the corruption of valid data, crashes or execution of arbitrary code.
However, only applications that directly call the SSL_free_buffers function are
affected by this issue. Applications that do not call this function are not
vulnerable. Our investigations indicate that this function is rarely used by
applications.

The SSL_free_buffers function is used to free the internal OpenSSL buffer used
when processing an incoming record from the network. The call is only expected
to succeed if the buffer is not currently in use. However, two scenarios have
been identified where the buffer is freed even when still in use.

The first scenario occurs where a record header has been received from the
network and processed by OpenSSL, but the full record body has not yet arrived.
In this case calling SSL_free_buffers will succeed even though a record has only
been partially processed and the buffer is still in use.

The second scenario occurs where a full record containing application data has
been received and processed by OpenSSL but the application has only read part of
this data. Again a call to SSL_free_buffers will succeed even though the buffer
is still in use.

While these scenarios could occur accidentally during normal operation a
malicious attacker could attempt to engineer a stituation where this occurs.
We are not aware of this issue being actively exploited.

The FIPS modules in 3.3, 3.2, 3.1 and 3.0 are not affected by this issue.",CVE-2024-4741,Unknown,,security,JFrog,debian:bullseye:openssl,< 1.1.1w-0+deb11u2,1.1.1w-0+deb11u2,0001-01-01T00:00:00Z,debian:bullseye:openssl,,,,XRAY-603657,false,deb://debian:bullseye:openssl:1.1.1n-0+deb11u1,deb://debian:bullseye:openssl,,Not Applicable
"Issue summary: Calling the OpenSSL API function SSL_free_buffers may cause
memory to be accessed that was previously freed in some situations

Impact summary: A use after free can have a range of potential consequences such
as the corruption of valid data, crashes or execution of arbitrary code.
However, only applications that directly call the SSL_free_buffers function are
affected by this issue. Applications that do not call this function are not
vulnerable. Our investigations indicate that this function is rarely used by
applications.

The SSL_free_buffers function is used to free the internal OpenSSL buffer used
when processing an incoming record from the network. The call is only expected
to succeed if the buffer is not currently in use. However, two scenarios have
been identified where the buffer is freed even when still in use.

The first scenario occurs where a record header has been received from the
network and processed by OpenSSL, but the full record body has not yet arrived.
In this case calling SSL_free_buffers will succeed even though a record has only
been partially processed and the buffer is still in use.

The second scenario occurs where a full record containing application data has
been received and processed by OpenSSL but the application has only read part of
this data. Again a call to SSL_free_buffers will succeed even though the buffer
is still in use.

While these scenarios could occur accidentally during normal operation a
malicious attacker could attempt to engineer a stituation where this occurs.
We are not aware of this issue being actively exploited.

The FIPS modules in 3.3, 3.2, 3.1 and 3.0 are not affected by this issue.",CVE-2024-4741,Unknown,,security,JFrog,debian:bullseye:libssl1.1,< 1.1.1w-0+deb11u2,1.1.1w-0+deb11u2,0001-01-01T00:00:00Z,debian:bullseye:openssl,,,,XRAY-603657,false,deb://debian:bullseye:openssl:1.1.1n-0+deb11u1,deb://debian:bullseye:libssl1.1,,Not Applicable
"Certain DNSSEC aspects of the DNS protocol (in RFC 4033, 4034, 4035, 6840, and related RFCs) allow remote attackers to cause a denial of service (CPU consumption) via one or more DNSSEC responses, aka the ""KeyTrap"" issue. One of the concerns is that, when there is a zone with many DNSKEY and RRSIG records, the protocol specification implies that an algorithm must evaluate all combinations of DNSKEY and RRSIG records.",CVE-2023-50387,High,High,security,JFrog,debian:bullseye:libsystemd0,< 247.3-7+deb11u6,247.3-7+deb11u6,0001-01-01T00:00:00Z,debian:bullseye:systemd,,7.5/CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-770,XRAY-590537,false,deb://debian:bullseye:libudev1:247.3-7,deb://debian:bullseye:libsystemd0,,Undetermined
"Certain DNSSEC aspects of the DNS protocol (in RFC 4033, 4034, 4035, 6840, and related RFCs) allow remote attackers to cause a denial of service (CPU consumption) via one or more DNSSEC responses, aka the ""KeyTrap"" issue. One of the concerns is that, when there is a zone with many DNSKEY and RRSIG records, the protocol specification implies that an algorithm must evaluate all combinations of DNSKEY and RRSIG records.",CVE-2023-50387,High,High,security,JFrog,debian:bullseye:libudev1,< 247.3-7+deb11u6,247.3-7+deb11u6,0001-01-01T00:00:00Z,debian:bullseye:systemd,,7.5/CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-770,XRAY-590537,false,deb://debian:bullseye:libudev1:247.3-7,deb://debian:bullseye:libudev1,,Undetermined
CPAN.pm before 2.35 does not verify TLS certificates when downloading distributions over HTTPS.,CVE-2023-31484,High,High,security,JFrog,debian:bullseye:perl-base,< 5.32.1-4+deb11u4,5.32.1-4+deb11u4,0001-01-01T00:00:00Z,debian:bullseye:perl,,8.1/CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,CWE-295,XRAY-515823,false,deb://debian:bullseye:perl-base:5.32.1-4+deb11u2,deb://debian:bullseye:perl-base,,Undetermined
A flaw was found in glibc. An off-by-one buffer overflow and underflow in getcwd() may lead to memory corruption when the size of the buffer is exactly 1. A local attacker who can control the input buffer and size passed to getcwd() in a setuid program could use this flaw to potentially execute arbitrary code and escalate their privileges on the system.,CVE-2021-3999,High,Medium,security,JFrog,debian:bullseye:libc6,< 2.31-13+deb11u4,2.31-13+deb11u4,2023-01-08T19:25:00Z,debian:bullseye:glibc,,7.8/CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CWE-193,XRAY-194496,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc6,,Undetermined
A flaw was found in glibc. An off-by-one buffer overflow and underflow in getcwd() may lead to memory corruption when the size of the buffer is exactly 1. A local attacker who can control the input buffer and size passed to getcwd() in a setuid program could use this flaw to potentially execute arbitrary code and escalate their privileges on the system.,CVE-2021-3999,High,Medium,security,JFrog,debian:bullseye:libc-bin,< 2.31-13+deb11u4,2.31-13+deb11u4,2023-01-08T19:25:00Z,debian:bullseye:glibc,,7.8/CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CWE-193,XRAY-194496,false,deb://debian:bullseye:libc6:2.31-13+deb11u3,deb://debian:bullseye:libc-bin,,Undetermined
"A flaw was found in the bash package, where a heap-buffer overflow can occur in valid parameter_transform. This issue may lead to memory problems.",CVE-2022-3715,High,Low,security,JFrog,debian:bullseye:bash,All Versions,,2023-01-22T22:11:00Z,debian:bullseye:bash,,7.8/CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,CWE-787,XRAY-261115,false,deb://debian:bullseye:bash:5.1-2+b3,deb://debian:bullseye:bash,,Undetermined
ncurses 6.3 before patch 20220416 has an out-of-bounds read and segmentation violation in convert_strings in tinfo/read_entry.c in the terminfo library.,CVE-2022-29458,High,Low,security,JFrog,debian:bullseye:ncurses-bin,< 6.2+20201114-2+deb11u1,6.2+20201114-2+deb11u1,2023-05-18T07:43:00Z,debian:bullseye:ncurses,5.8/CVSS:2.0/AV:N/AC:M/Au:N/C:P/I:N/A:P,7.1/CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:H,CWE-125,XRAY-208564,false,deb://debian:bullseye:libtinfo6:6.2+20201114-2,deb://debian:bullseye:ncurses-bin,,Undetermined
ncurses 6.3 before patch 20220416 has an out-of-bounds read and segmentation violation in convert_strings in tinfo/read_entry.c in the terminfo library.,CVE-2022-29458,High,Low,security,JFrog,debian:bullseye:ncurses-base,< 6.2+20201114-2+deb11u1,6.2+20201114-2+deb11u1,2023-05-18T07:43:00Z,debian:bullseye:ncurses,5.8/CVSS:2.0/AV:N/AC:M/Au:N/C:P/I:N/A:P,7.1/CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:H,CWE-125,XRAY-208564,false,deb://debian:bullseye:libtinfo6:6.2+20201114-2,deb://debian:bullseye:ncurses-base,,Undetermined
ncurses 6.3 before patch 20220416 has an out-of-bounds read and segmentation violation in convert_strings in tinfo/read_entry.c in the terminfo library.,CVE-2022-29458,High,Low,security,JFrog,debian:bullseye:libtinfo6,< 6.2+20201114-2+deb11u1,6.2+20201114-2+deb11u1,2023-05-18T07:43:00Z,debian:bullseye:ncurses,5.8/CVSS:2.0/AV:N/AC:M/Au:N/C:P/I:N/A:P,7.1/CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:H,CWE-125,XRAY-208564,false,deb://debian:bullseye:libtinfo6:6.2+20201114-2,deb://debian:bullseye:libtinfo6,,Undetermined
An out-of-bounds read/write vulnerability was found in e2fsprogs 1.46.5. This issue leads to a segmentation fault and possibly arbitrary code execution via a specially crafted filesystem.,CVE-2022-1304,High,Low,security,JFrog,debian:bullseye:logsave,< 1.46.2-2+deb11u1,1.46.2-2+deb11u1,2023-01-08T19:26:00Z,debian:bullseye:e2fsprogs,6.8/CVSS:2.0/AV:N/AC:M/Au:N/C:P/I:P/A:P,7.8/CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,XRAY-203593,false,deb://debian:bullseye:e2fsprogs:1.46.2-2,deb://debian:bullseye:logsave,,Undetermined
An out-of-bounds read/write vulnerability was found in e2fsprogs 1.46.5. This issue leads to a segmentation fault and possibly arbitrary code execution via a specially crafted filesystem.,CVE-2022-1304,High,Low,security,JFrog,debian:bullseye:libext2fs2,< 1.46.2-2+deb11u1,1.46.2-2+deb11u1,2023-01-08T19:26:00Z,debian:bullseye:e2fsprogs,6.8/CVSS:2.0/AV:N/AC:M/Au:N/C:P/I:P/A:P,7.8/CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,XRAY-203593,false,deb://debian:bullseye:e2fsprogs:1.46.2-2,deb://debian:bullseye:libext2fs2,,Undetermined
An out-of-bounds read/write vulnerability was found in e2fsprogs 1.46.5. This issue leads to a segmentation fault and possibly arbitrary code execution via a specially crafted filesystem.,CVE-2022-1304,High,Low,security,JFrog,debian:bullseye:e2fsprogs,< 1.46.2-2+deb11u1,1.46.2-2+deb11u1,2023-01-08T19:26:00Z,debian:bullseye:e2fsprogs,6.8/CVSS:2.0/AV:N/AC:M/Au:N/C:P/I:P/A:P,7.8/CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,XRAY-203593,false,deb://debian:bullseye:e2fsprogs:1.46.2-2,deb://debian:bullseye:e2fsprogs,,Undetermined
An out-of-bounds read/write vulnerability was found in e2fsprogs 1.46.5. This issue leads to a segmentation fault and possibly arbitrary code execution via a specially crafted filesystem.,CVE-2022-1304,High,Low,security,JFrog,debian:bullseye:libss2,< 1.46.2-2+deb11u1,1.46.2-2+deb11u1,2023-01-08T19:26:00Z,debian:bullseye:e2fsprogs,6.8/CVSS:2.0/AV:N/AC:M/Au:N/C:P/I:P/A:P,7.8/CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,XRAY-203593,false,deb://debian:bullseye:e2fsprogs:1.46.2-2,deb://debian:bullseye:libss2,,Undetermined
An out-of-bounds read/write vulnerability was found in e2fsprogs 1.46.5. This issue leads to a segmentation fault and possibly arbitrary code execution via a specially crafted filesystem.,CVE-2022-1304,High,Low,security,JFrog,debian:bullseye:libcom-err2,< 1.46.2-2+deb11u1,1.46.2-2+deb11u1,2023-01-08T19:26:00Z,debian:bullseye:e2fsprogs,6.8/CVSS:2.0/AV:N/AC:M/Au:N/C:P/I:P/A:P,7.8/CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,,XRAY-203593,false,deb://debian:bullseye:e2fsprogs:1.46.2-2,deb://debian:bullseye:libcom-err2,,Undetermined
"In libtirpc before 1.3.3rc1, remote attackers could exhaust the file descriptors of a process that uses libtirpc because idle TCP connections are mishandled. This can, in turn, lead to an svc_run infinite loop without accepting new connections.",CVE-2021-46828,High,,security,JFrog,debian:bullseye:libtirpc-common,< 1.3.1-1+deb11u1,1.3.1-1+deb11u1,0001-01-01T00:00:00Z,debian:bullseye:libtirpc,,7.5/CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,"CWE-755,CWE-835",XRAY-231587,false,deb://debian:bullseye:libtirpc-common:1.3.1-1,deb://debian:bullseye:libtirpc-common,,Not Covered
